mean_pixel,std_pixel,min_pixel,max_pixel,contrast,sharpness,gradient,mse,psnr,ssim,filename,quality_label
164.07104938271604,44.82460896950654,13.0,251.0,238.0,591.5743672801402,29.648864384546695,8.495769675925926,38.83877630886439,0.9745275906689354,frame_0175.png,0
163.59469907407407,45.369641961503284,13.0,255.0,242.0,608.5280460985725,30.318533570244966,8.821691743827161,38.675284827025365,0.9738812817189522,frame_0176.png,0
162.3524074074074,45.9592110531082,13.0,255.0,242.0,674.6562909379287,31.79515630789741,10.169585744598766,38.057770984563824,0.9719580749677261,frame_0177.png,0
162.1377237654321,46.037197015199425,12.0,254.0,242.0,685.4656546467169,32.17877475387034,10.185492380401234,38.05098332644878,0.9716457152521544,frame_0178.png,0
161.778487654321,46.29534920709248,11.0,253.0,242.0,692.3471511959282,32.509844546172694,10.382946084104939,37.96759762024736,0.9717736013189463,frame_0179.png,0
161.16810956790124,46.6305919094697,8.0,255.0,247.0,692.0747528720851,32.15702529072118,10.31789882330247,37.99489095975404,0.9716622178091424,frame_0180.png,0
161.59351851851852,46.52471669495639,12.0,255.0,243.0,682.8183090348626,32.113817718540304,9.972809124228394,38.14262853979197,0.9719364221326786,frame_0181.png,0
162.36766975308643,45.82272710078117,13.0,249.0,236.0,593.7181768175584,30.57779169545332,8.551583236882717,38.81033833579784,0.9744317025492939,frame_0182.png,0
160.76757716049383,47.0964258230143,12.0,248.0,236.0,664.3267514998071,32.522258432743,10.25686149691358,38.02065869788846,0.9722016829288169,frame_0183.png,0
161.290887345679,45.40762642255045,13.0,254.0,241.0,701.1327080332052,33.296970946106654,10.355968846450617,37.978896255781294,0.9719535416521741,frame_0184.png,0
161.13847222222222,45.308952881810704,12.0,251.0,239.0,686.5676068908608,32.911502896565125,10.157346643518519,38.06300086834901,0.9724074487679529,frame_0185.png,0
161.09034722222222,45.94880278975215,13.0,248.0,235.0,700.6276928197278,32.40590107306941,10.469571277006173,37.93151462937173,0.9721083153578862,frame_0186.png,0
163.72358024691357,44.32554961072613,13.0,251.0,238.0,753.3949704646182,32.396795658033156,11.047624903549382,37.69811440507703,0.971380669829418,frame_0187.png,0
164.03702932098764,43.74402422118883,10.0,250.0,240.0,732.2764328036884,32.23404015304348,10.649123263888889,37.85766506832934,0.9720674031506108,frame_0188.png,0
165.39092592592593,42.39966843868667,14.0,249.0,235.0,729.017415122921,32.211395118825216,11.210919174382717,37.63439139352585,0.9692476907399326,frame_0189.png,0
164.62610339506173,43.13339174857715,13.0,251.0,238.0,739.3963808893819,32.83192600693881,10.684200906635802,37.843383149308785,0.970479269509713,frame_0190.png,0
162.64058641975308,44.907616118633825,11.0,250.0,239.0,765.7811330755959,33.89383924846793,11.881537422839505,37.382077206389624,0.9684923443112244,frame_0191.png,0
162.46052469135802,45.0051233404064,13.0,250.0,237.0,752.9186341863259,33.81762697631901,12.516399016203703,37.15600961093881,0.966074867776589,frame_0192.png,0
162.52042438271604,44.95698578084291,12.0,250.0,238.0,767.445007658834,33.83378353046384,12.521490162037036,37.154243442427784,0.9663741595490345,frame_0193.png,0
162.52064043209876,44.841629136352665,10.0,252.0,242.0,738.3653160407498,33.925937856247636,11.569777199074075,37.49755365109277,0.9683550144186326,frame_0194.png,0
162.27966049382715,45.46999739899908,11.0,249.0,238.0,772.1481540823021,34.025516562410296,12.786499807098766,37.063286844504496,0.9660799898258698,frame_0195.png,0
162.29279320987655,45.52498378560349,14.0,251.0,237.0,749.8768179467212,33.85706153320176,12.38287712191358,37.202587975247795,0.9666354695089457,frame_0196.png,0
162.14327160493826,45.71557428827158,13.0,247.0,234.0,733.279404470486,33.36354406516198,11.906955536265432,37.372796290090044,0.9669956325673411,frame_0197.png,0
163.5671836419753,44.91445547295798,12.0,252.0,240.0,575.9790309255807,32.652840036338084,7.706392264660494,39.26229249515389,0.9764179380342026,frame_0198.png,0
171.1835262345679,40.75406022229818,13.0,249.0,236.0,549.8699381856328,26.51856995632779,6.979337384259259,39.69266168047013,0.9787997743976963,frame_0199.png,0
171.72318672839506,40.606452301924456,13.0,250.0,237.0,548.7615660231268,26.514805623482715,6.829879918981481,39.78667292762098,0.9790943281161438,frame_0200.png,0
